d29961a9-e381-4803-b11e-1021816cde49,1
37eb17d8-a534-4a4f-a1ab-ba9f6e3cac2d,1
1af72f8c-63e1-4ee7-b586-ad71a24d5121,1
8f8141b1-aa6b-4960-b2b5-e721e836a936,1
b17ba7ca-31df-49ae-9f8f-8cc559000558,1
0ca4af14-47a5-4179-bf35-a934ebedbe47,1
92ecde46-9036-43d2-a8ab-c297a312d636,1
68e766b2-57fc-4563-b29c-e9fbfdb4c226,1
8aa4b230-8d6d-4f70-a372-4c002442ec95,1
ab7a456b-c6d3-43fb-98b6-821475788ee8,1
633837ca-c8f9-42da-91c4-178f1b5df2b2,1
47b98b26-5fea-4e24-872d-4449720e1e4a,1
6f4d4eaf-1c63-42e2-89db-131b471173e6,1
89c14e43-33de-428a-9abb-ff055ab9e34f,1
460aecbf-2e10-4ee3-98dc-f3aed1d74e29,1
700e8e2e-7cd0-4728-987b-b374383f280f,1
4b03117c-3233-4f0b-bc2c-9eb570df26d5,3
70ca0e3d-09f2-4a6c-b693-285225f7b53c,1
5ca67687-c002-405f-bd49-b11c54f7b6dc,1
c6b2361c-2fbe-42fd-93cc-03f4155f43d2,1
7780c5ea-33af-4088-90a3-f27712e524bf,1
486691f4-17a3-4be8-9886-1949fc5ee34c,1
889dd2e8-2ebb-4e10-b7f4-fcd8f98de583,1
1d8b4a6b-cd9d-48ff-924d-cb166406ee07,1
c2666c0a-07f7-4f59-8f48-eb5f0a2b29f4,1
e2bb8087-e337-4cd1-aac3-15293454f0ef,1
987c2ed5-e53a-4092-8e68-8aa369d46dbb,1
0fef7cea-14a4-477f-a4b0-62593246e212,1
7a2db876-4f98-48f7-9e0c-6983b7b46bd7,1
3a309bae-bf6e-426d-94cb-7888e7954c77,1
205f41bd-1dc3-455e-935f-8ee5bfccc73e,1
b24445ff-3ad9-4680-96ca-641ab28b96e4,1
844d22f7-318d-4783-b8b0-4c16a3f649ad,1
f2ca592f-1613-4f33-bf42-b465f1c1347b,1
13a84325-4ae8-415c-a9f6-f9cca4efafff,1
53806892-3b69-4a85-8255-6ea9b1611818,1
9f8cb338-573b-4e99-9713-c55d060be2eb,1
e41f9de0-140f-41a3-8e98-77895f62d39e,1
8d012f00-64aa-45ef-b887-4dafff65247e,1
baa04b7f-6c92-43c2-ae3a-8f1e7ae3c175,1
73ccc515-8b97-47fc-8a37-c61917a93020,1
56aeaa30-1571-4e45-9014-4377c85eb64c,1
7c20d406-cce1-48a3-b873-34c902a034ea,1
a3d240ac-ac92-4e74-9265-08f352634a31,1
cee5b946-34ca-49a3-9872-e2fb7835eb80,1
ce99086f-4e31-42bb-8608-0a8c5bd2ef8e,1
ee4f791d-da6b-4f09-96cd-fd142fc385ac,1
b49f3a8d-e781-4c6d-a75b-d7f2225bdf4e,1
46b36fd2-f99e-438b-8441-ad0b1bd1bb24,1
